scenario_id,seed,source_frame_number,time_seconds,uav_xyz,image_path,label_path,image_sha256,label_sha256,frame_pair_sha256,perceptual_dhash64,person_gt,vehicle_gt,label_empty,split
T13_high_short,4113,20,1.9,"[-16.833333333333332, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0020.txt,5CDCD9AB45F5733A5566BE7579548B752A092E85480D0F35A833196312D6EFEE,A99859E3DB293620DA2EC993E0D704EBB42F693690BC1902691DC7C4203A74E9,2A947168EFC007C97B3D8873BF87FBB5725A8C2E52117B3FE1E9F56907BB966A,B0D1590A3635535B,1,1,False,train
T13_high_short,4113,29,2.8,"[-15.333333333333332, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0029.txt,F71B9D882E7E8925F5F6EFFA4A06FC4B673F7DEAF2657AEE6EFD27A7BF815B80,C53436A0D54B552C6C7981902B34A798F9A98CC1C7A8C93C673DBCE995D6EB3B,34018CC43FA492D1395F881F82151E95109C561284A601332FE159C46C8B7EB1,B0F559122AB5535B,1,1,False,train
T13_high_short,4113,39,3.8,"[-13.666666666666668, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0039.txt,402D57FF0A4C32EDA1F50281A9F493CEE64C5D662AA56CD65AC17653383C9D22,34FCD1D7A9C880ABEE92D55A7AC8381E0B94BC0DAA1DA4A070A5E25F7841A6D7,9A4149B6369797E68D24491E90CB586358C321350E9B9FD5B9FD48563C4E6760,93B1595A0A3E3553,1,1,False,train
T13_high_short,4113,48,4.7,"[-12.166666666666666, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0048.txt,9C14B362FDE1146B1BBDBE711ECD073C468FFEBD60E5B14B3E680F2498EA4C0E,4F7B5D5F2E72559CED667FA62FF52C703A342C76326D862AC46D9588487AAF83,66F9BBC7708F40AB129FA9B84B0BDBAA80368289AF9CDFE6947F7DCBA3C8465D,9BB05559122BB537,1,1,False,train
T13_high_short,4113,58,5.7,"[-10.5, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0058.txt,E0DA5F8D38EBA7FD7FCA8822741D137D66F8A3E2EE439A603698A9550A2AAB8C,04EF9D594103A1B509CFA0E8955446FEA5310BAFED5B4C7786B7364B3D93CFC5,ADA583EFAC22A9E3450D448831D50908D7A086BABF0B78DA2ACB03A0330A4DA5,9BB075595A033FB5,1,1,False,train
T13_high_short,4113,67,6.6,"[-9, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0067.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0067.txt,CC009333F14C576DC42FFF3B1A1C9918289F8152E78680DCE5ABEE79E27C21C8,216C18D123AF53283F05F2828308DAFFABD965284EABD64E273D9BFE0E79CCD9,5A147AC3329AEDFA210A10D0CEAEEF8611CBC7CA11C57E7B14074EDBB340BA67,9B9B70555A120B35,1,1,False,train
T13_high_short,4113,77,7.6,"[-7.333333333333334, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0077.txt,312F04C7210B2697D2C4DF18650639CDE3F9674623014EC589083541E61119CA,A75F4AB6818912280D0BCABB76F7BFEC2FD578BAD564218A9E15D26B913646EE,56FEFABCB1958C6276C0B3CFED5D7EA7C770C99DF6AD47F49508E1C0A4A35E58,9B9B3075595A070B,1,2,False,train
T13_high_short,4113,86,8.5,"[-5.833333333333334, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0086.txt,F45D65D331811A8930DB5355D53D0E243BD34B69BE1005C6BC963272B6550A05,50D798989F3EA02ABD00F2B7D1119F0BA3EE10052208DA3BE3474E858A46E1B2,B7D2CBC041A56E6F2CCDB3A26C7B0D7D3894461D6C1BCA48DD8024EC0BD85220,939B1A70555A1A07,2,2,False,train
T13_high_short,4113,96,9.5,"[-4.166666666666666, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0096.txt,170DA0AEC6554715C7C2DAE74D7C48D5E701D9D4706CAF308A485A8DFF1F315B,B5C33FED309A1008A7B305578B5BE03CA0BAB1698AB2FF519ED4BFA309CD272B,6AFAB6378FEC7438323BAE23C9DED411CF643A52753C51FF4EC29AF93E826654,929B1A7075585A07,2,2,False,train
T13_high_short,4113,105,10.4,"[-2.666666666666668, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0105.txt,3A81B7AA39570126DD76C87D1B9848416839DA2857EDD5CAE0C3643E7E406FAA,E6E1B307A155835510BFCE3238299B530991304E41714FD687FED2A0866682D5,A5BE04121B5C9F12634FCEDAD02460A8343B430EB7FECCFE933107EF34FA53E0,B29B5B3A7454585B,2,2,False,train
T13_high_short,4113,115,11.4,"[-1, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0115.txt,F2805590700960079DE158C9F8C58C21BF0F460617CFB13B1A4B515842C3626C,76F5D4FB42C85EF4005217B72FF744CFC7E7F5C73352688D319930C0615AB0E7,B9386E491BE116B06B859C40BC598BE49F4ADB98DDD8F2D7169FF0635C3D8DCD,B2935B1A7074545B,1,2,False,train
T13_high_short,4113,124,12.3,"[0.5, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0124.txt,B1616937EA378C044A2EFF7D70B0249597DA3BEDD1310FF821278297F253A12B,26AB9BFBD161370B3CDB4652EF92197ECEBD23EE8C39FA191264D51E70FEBAA0,3533CEFD79430E9FD02E908925929CA4520FB1A1EB96B9164FF56EC39A0E1759,BAB25B5A32755458,1,2,False,train
T13_high_short,4113,134,13.3,"[2.166666666666668, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0134.txt,FF1E3A0AD434900527DF17D0FB83F0B1B41CE684571824E0A5299218C51030CB,EF86F908DC51708F52D611417F69BE39CE970B11BAA017FDD587D7D87CBBFFC6,0220FC1D8E53F89C8E85CC58F46BCF34D9E25C19817971F3739E771870E2AA05,99B25B5B1A307554,1,2,False,train
T13_high_short,4113,143,14.2,"[3.6666666666666643, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0143.txt,44DFA6C0636F22D4E1DA78AE4E2B520EC85A31DD760651540AA9FB60237C3C37,160C70C306A2154DFF702D371FBF7DA9BDE5A5C84229ED7E8437F342DEE06757,F88BB3B137E794420B3CE12152573C12D0C7CA915B7AAF9E922A985EE3D7148E,D9B2335B5A127555,3,2,False,train
T13_high_short,4113,153,15.2,"[5.333333333333332, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0153.txt,DB62A6E77EB571A2D85B08C8DC3781E66FD4038CD2470626F8C41FB80D0AAF78,21DDEC0A5DA4C9DC449B58B2E5D8311EB849D11AF7E538C8775C62C620E52267,E3CABF4C507356DCB5DBAC58DD8CCE1C38DAA58BC28E5BDE8596795F3FD23FB8,5D39325B5B1A3175,3,3,False,train
T13_high_short,4113,162,16.1,"[6.833333333333336, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0162.txt,C952F25352598A44F59BF0D4C7D87018BCFBE740596DDA7D18BAF6451CDEF912,AFCB028E7AFCCF245DA3576348A4606EAA14631488DB55B75E1C93C03DCA6ECB,0334C6AD30283B8F497FC27860F5F80C48F77EE39FC76814362ECCAF8636105D,561932135B5A3275,3,3,False,train
T13_high_short,4113,172,17.1,"[8.5, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0172.txt,C994F69FCB0618B71CA356C949098B536AF14A9F2A9D304905BC59EA4E485695,2F2D97F21064095026C8E955C84B9B36253D2D4AC5FB3C4C6147DEF95321ED87,0285E4A6C74F385BDBDB6DCBAC164D2B10A9F6161B2DDE2F926A1DEEF26DBF91,D6193A365B5B1A31,2,3,False,train
T13_high_short,4113,181,18.0,"[10, -11, 70]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T13_high_short__frame_0181.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T13_high_short__frame_0181.txt,C23B22C1EB4CCEEC57E87BF61F0E40179D0502BB2A7E25CA59A9DC53630A3D9D,31FD7F76D49043D2F07FAB4A6FCB7771C9D00C1F2CBE1012C2336CAA2E0322E7,1177E573BCCB3C147ACC917C100571399520B3EB017643771C9ED54677774E7A,D65D3B32175B593B,2,3,False,train
T14_low_close,4114,1,0.0,"[-25, 12, 44]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0001.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0001.txt,8590FF552B2CD34F9278D31B4239F810292C5461A30113892B005C5E3222B636,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,8D0E5116887AC61F6E9790C0F0FD5E28B714BE15D9FBB8821131F12D6AE56C09,0404040404040404,0,0,True,train
T14_low_close,4114,10,0.9,"[-23, 12, 44.15]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0010.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0010.txt,79286B4AFDD57CE6FCAB9E51D7E2E0872DB628FBF678A2D72FF75CBB9D70EEFD,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,0A88CE3506F07C454CAB4CE855681FC280EEBEFFF1454B14113D9F5C279B4DA4,0404040404040404,0,0,True,train
T14_low_close,4114,20,1.9,"[-20.77777777777778, 12, 44.31666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0020.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0020.txt,1DE05374ACA86AA3CB5C5EBA5CA36FC2135A0C1DF8BABFC32F529EB456601C1B,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,92C8C43E5DFED83C89D035114AE609BCDF1BA75992B4E239D6B2DDB248547AD2,4800010004040404,0,0,True,train
T14_low_close,4114,29,2.8,"[-18.77777777777778, 12, 44.46666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0029.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0029.txt,448BB1773161321DD226C50F519AB51F18C78BA8BE12F1723477ACFAEF307D80,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,AA0F3F492C62C51804B5E717D47EA708C8BC6D8E0945E83AA05A3B05025E1BFB,3404080000000004,0,0,True,train
T14_low_close,4114,39,3.8,"[-16.555555555555557, 12, 44.63333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0039.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0039.txt,5D0B919334A7651CE579E8879092D25DCA59C4D5C9463D8F6EC3B54D666278BE,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,50911F9CA69160B3C6A0CCF6C31B45E9C534C8FB2805C46F37E52614E407EFC1,61C2622424000000,0,0,True,train
T14_low_close,4114,48,4.7,"[-14.555555555555555, 12, 44.78333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0048.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0048.txt,A356BAD0618F99FF865CA9EE29941CB3D31EF174435E589C7BFB5CB81D03BEA4,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,3CEB1B764A749BFBA4B6407E19035AB9FBB877188870790A7B5BADF1BADCF57A,9292C0499991C1D2,0,0,True,train
T14_low_close,4114,58,5.7,"[-12.333333333333334, 12, 44.95]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0058.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0058.txt,69298CAD8B7CB33EECF74B417E0CDF63CCE81DAE99FE355364A9B4C7AF8BCC72,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,55A946046A2D67F3E4D0E1A4A691AB73643544818A7812C74995E0C992753606,909090C848840432,0,0,True,train
T14_low_close,4114,67,6.6,"[-10.333333333333334, 12, 45.1]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0067.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0067.txt,8BA0337BFBEC8FE5FCABAB90A16BD1B3956EDA283939B58E5262217946FCBED8,A686E5B1C23317862DDE41D47EC320AD4CED952977F97A81538CD34FA93D07BB,D1353914521AD73257A6CADC9546C0C0E164C00A899671807CE582C4B14033BA,644404981020C0C0,1,1,False,train
T14_low_close,4114,77,7.6,"[-8.11111111111111, 12, 45.266666666666666]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0077.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0077.txt,5ACE38CC44A039CA5DDBE5EE359A1B1AB7380ABD1D131730E52DE2C41924C84C,7152CA01B4EC4CBE19562E94CC737A709D82F45134BD813C4078DD1AAE9E58EA,BC385230886830D6F381579227A967569BC8B4A7515A11779E3B19F51AC37F3E,3844444444D42030,0,1,False,train
T14_low_close,4114,86,8.5,"[-6.111111111111111, 12, 45.416666666666664]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0086.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0086.txt,140B2D9E12C29CB8C60F18F6FBD0DF100C7FF6195AA66DF692266F81F3727EC7,6703E37480B9A036416BC459E772529E371005BE67273AB344E306F26DCF11D4,7DB15652106260DC455F9EBA9D27874EE5A0F079A58861D176E9D8A384609335,2418200050C4C4C4,0,1,False,train
T14_low_close,4114,96,9.5,"[-3.8888888888888893, 12, 45.583333333333336]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0096.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0096.txt,687470ABE4D9E35441930E485D09068EDA5F0EF66F8F90136350380B51C8C448,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,C19AAA6A8306E17B45B06AB73D6270BBEEAB510318416EF432F03E3482F9A995,F272646408080000,0,0,True,train
T14_low_close,4114,105,10.4,"[-1.8888888888888928, 12, 45.733333333333334]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0105.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0105.txt,B877FAC1EA046282620E1CC8D1DD57C1AB8DF1740DF6B23D56E9D7403BE3638F,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,9C548CDE61349865FB03FAB3C2DA5D7089EB47B9CE3A8AE994F1BA8E668F730A,900402E272646464,0,0,True,train
T14_low_close,4114,115,11.4,"[0.33333333333333215, 12, 45.9]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0115.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0115.txt,DCFB7CFDB15C902CCED71C4D00A1F74832BDE01277D769DF2D1A25F1B7B926F9,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,2918E3C164D9FDC72C18297518893F40BE9EE1552C91B1928ED9B94836C5592A,20101090180402C2,0,0,True,train
T14_low_close,4114,124,12.3,"[2.3333333333333357, 12, 46.05]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0124.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0124.txt,CB826175EE3AFF1BD662187B770AA4F9D7DC2E5C12D005598DB050206EC80D0E,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,986C58ED819CBEB5351BADE50D9F4C37A63F68CD38EB1E7E7C48DECE84048D9D,2020202020901020,0,0,True,train
T14_low_close,4114,134,13.3,"[4.555555555555557, 12, 46.21666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0134.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0134.txt,9A33505C58E500C9956FEF4FAC227A4EAC1FDA1C66189A6CE642F104B61FB3B0,828AEE19FF7807F79A222F124EA67F2CC0C92D201B7A5CE26FFD11ED19027300,8071CB0B3EFF752916788A42E6E2EDC22FF2419D2EBA9AF20DA6F0C5AD3151E4,1A1B444020202020,1,1,False,train
T14_low_close,4114,143,14.2,"[6.555555555555554, 12, 46.36666666666667]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0143.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0143.txt,8CF92E3C9F7F1274F5AD6341C53AA525CF1B3BCCB96A0A9100C5854D5DB735D7,B1D13E9C3DB00569DED5D7C01F7F3455F42DB1A2F24D1209861DE6D3FDC13EC8,669E67ADB6A91B934B5C503B392F5244D9E0FAD7F83C44076FD558943FE7D0C4,1606525210000000,1,1,False,train
T14_low_close,4114,153,15.2,"[8.777777777777779, 12, 46.53333333333333]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0153.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0153.txt,8EBFF6A0BB5B8A4F24F7F3E0697D064B1D9D8A89F112258DBB91D887DA791CEB,FF48F5C9989E5A0C5761934223C423B2EB4125140C9EA7635A64BC9030DD9069,9457451227C384A5CF900DFA32812F43CE9FF629E12B63F62BEBF1DECEF9CAE3,6023161606060613,1,1,False,train
T14_low_close,4114,162,16.1,"[10.777777777777779, 12, 46.68333333333334]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0162.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0162.txt,48878DA89B17236BC799529EB9F0339C0BAB03CFBB23E405CD4E8955D3E7A7AA,06D8E8ACDE863C4F5696D3B012912EC27C0A8637AB9B10E21D656E0DF3028D7A,132D121E9FE8DFA1A8B030149FCF9A4FB1D612D3DF3B779760C74F672F277406,1A5A622459270603,0,1,False,train
T14_low_close,4114,172,17.1,"[13, 12, 46.85]",C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\images\train\T14_low_close__frame_0172.png,C:\Users\lab\Counterfactual-XAI-Verifier\experiments\yolov8_search_comparison\diverse_training_scenario_split\data\diverse_training_scenario_split_v2\dataset\labels\train\T14_low_close__frame_0172.txt,A2EDA4C7633789302157C619F6E269104E0C6C644D83530E302DD2FCE3CA1E72,E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855,8D426137E3785D23665CA133F26770D4B886BD7EE524B903A71716974D8C2F46,C8C81A1ADA526418,0,0,True,train
