frame_position_zero_based,frame_index_matlab_one_based,object_id,class_name,x,y,width,height,area,center_x,center_y,nonpositive,outside_left,outside_top,outside_right,outside_bottom,any_out_of_bounds,clipped_x,clipped_y,clipped_width,clipped_height,clipped_area
68,69,3,person,351.84250931910896,147.5466323657564,30.479664086207436,54.24981383429491,1653.5161024085978,367.0823413622127,174.67153928290386,False,False,False,False,False,False,351.84250931910896,147.5466323657564,30.479664086207436,54.24981383429491,1653.5161024085978
68,69,4,vehicle,247.68418088086048,-22.864850255620325,54.23686433935467,73.71333244862873,3997.980012018027,274.80261305053784,13.991815968694041,False,False,True,False,False,True,247.68418088086048,0.0,54.23686433935467,50.84848219300841,2757.8622305642884
69,70,3,person,351.57122504142086,157.95534408206908,30.78514497772585,53.972123801345504,1661.5396559801893,366.9637975302838,184.94140598274183,False,False,False,False,False,False,351.57122504142086,157.95534408206908,30.78514497772585,53.972123801345504,1661.5396559801893
69,70,4,vehicle,247.2732987737504,-17.984741495772965,54.54502591968719,73.87185747017418,4029.3423804460886,274.545811733594,18.951187239314123,False,False,True,False,False,True,247.2732987737504,0.0,54.54502591968719,55.88711597440121,3048.364189400278
70,71,3,person,351.46273744797946,168.5819819045798,31.100048316871494,53.67747663269873,1669.372116804671,367.0127616064152,195.42072022092918,False,False,False,False,False,False,351.46273744797946,168.5819819045798,31.100048316871494,53.67747663269873,1669.372116804671
70,71,4,vehicle,246.85772090824156,-13.047348608236405,54.856709318818844,74.02920156619416,4060.9983914209615,274.286075567651,23.967252174860675,False,False,True,False,False,True,246.85772090824156,0.0,54.856709318818844,60.981852957957756,3345.2637814376417
71,72,3,person,351.5233438284819,179.42825581967685,31.42448122247862,53.364679633235596,1676.9573730781992,367.23558443972126,206.11059563629465,False,False,False,False,False,False,351.5233438284819,179.42825581967685,31.42448122247862,53.364679633235596,1676.9573730781992
71,72,4,vehicle,246.43736632362575,-8.051657011805446,55.17197525728071,74.18529243200344,4092.949118512627,274.0233539522661,29.040989204196272,False,False,True,False,False,True,246.43736632362575,0.0,55.17197525728071,66.13363542019799,3648.7232970771865
72,73,3,person,351.75908169463577,190.4957058815033,31.758537936088146,53.032488012759245,1684.2342823983543,367.63835066267984,217.01194988788293,False,False,False,False,False,False,351.75908169463577,190.4957058815033,31.758537936088146,53.032488012759245,1684.2342823983543
72,73,4,vehicle,246.01215218728592,-2.996628023465803,55.49088585953555,74.34005488113986,4125.195500200941,273.7575951170537,34.17339941710413,False,False,True,False,False,True,246.01215218728592,0.0,55.49088585953555,71.34342685767406,3958.9099565873144
73,74,3,person,352.17570157483885,201.78568447689983,32.10229889583695,52.679606641779685,1691.136478129529,368.22685102275733,228.12548779778967,False,False,False,False,False,False,352.17570157483885,201.78568447689983,32.10229889583695,52.679606641779685,1691.136478129529
73,74,4,vehicle,245.58199374028047,2.118801861567704,55.81350469478966,74.49341072612803,4157.738329293641,273.4887460876753,39.36550722463172,False,False,False,False,False,False,245.58199374028047,2.118801861567704,55.81350469478966,74.49341072612803,4157.738329293641
74,75,3,person,352.778637983019,213.29933802265487,32.455829779518524,52.3046922202808,1697.5921873715404,369.00655287277823,239.45168413279526,False,False,False,False,False,False,352.778637983019,213.29933802265487,32.455829779518524,52.3046922202808,1697.5921873715404
74,75,4,vehicle,245.14680424101857,7.295721715775642,56.13989681923607,74.64527865380286,4190.5782416676175,273.21675265063664,44.61836104267707,False,False,False,False,False,False,245.14680424101857,7.295721715775642,56.13989681923607,74.64527865380286,4190.5782416676175
75,76,3,person,353.5729785593953,225.03758824509313,32.81918052208613,51.906355884877854,1703.524064029454,369.98256882043836,250.99076618753207,False,False,False,False,False,False,353.5729785593953,225.03758824509313,32.81918052208613,51.906355884877854,1703.524064029454
75,76,4,vehicle,244.7064949069475,12.535246952319966,56.47012881978935,74.79557409491872,4223.71570429016,272.9415593168422,49.933033999779326,False,False,False,False,False,False,244.7064949069475,12.535246952319966,56.47012881978935,74.79557409491872,4223.71570429016
76,77,3,person,354.56343140920563,237.00111321570094,33.192384314008166,51.48316627743051,1708.8490407824588,371.1596235662097,262.7426963544162,False,False,False,False,False,False,354.56343140920563,237.00111321570094,33.192384314008166,51.48316627743051,1708.8490407824588
76,77,4,vehicle,244.26097485416932,17.83852012624544,56.804268859372996,74.94420908774988,4257.151002473609,272.6631092838558,55.31062467012038,False,False,False,False,False,False,244.26097485416932,17.83852012624544,56.804268859372996,74.94420908774988,4257.151002473609
77,78,3,person,355.75429069700255,249.1903283415312,33.57545658810221,51.03365309493154,1713.478204021142,372.5420189910536,274.70715488899697,False,False,False,False,False,False,355.75429069700255,249.1903283415312,33.57545658810221,51.03365309493154,1713.478204021142
77,78,4,vehicle,243.8101510349018,23.206711765102,57.14238672382365,75.09109213537694,4290.884226313981,272.38134439681363,60.75225783279047,False,False,False,False,False,False,243.8101510349018,23.206711765102,57.14238672382365,75.09109213537694,4290.884226313981
78,79,3,person,357.1494005889764,261.605367535387,33.96839400375882,50.55631113625748,1717.3166960530136,374.1335975908558,286.88352310351576,False,False,False,False,False,False,357.1494005889764,261.605367535387,33.96839400375882,50.55631113625748,1717.3166960530136
78,79,4,vehicle,243.35392817269158,28.64102123026035,57.484553870481335,75.23612805633067,4324.915256260572,272.09620510793224,66.25908525842569,False,False,False,False,False,False,243.35392817269158,28.64102123026035,57.484553870481335,75.23612805633067,4324.915256260572
79,80,3,person,358.7521176738747,274.24606481800214,34.37117343881113,50.049604856049314,1720.2636490512346,375.9377043932802,299.2708672460268,False,False,False,False,False,False,358.7521176738747,274.24606481800214,34.37117343881113,50.049604856049314,1720.2636490512346
79,80,4,vehicle,242.8922086952864,34.14267761024925,57.8308434785352,75.37921782825043,4359.243747759961,271.80763043455397,71.83228652437447,False,False,False,False,False,False,242.8922086952864,34.14267761024925,57.8308434785352,75.37921782825043,4359.243747759961
80,81,3,person,360.56527203432853,287.1119366323475,34.78375100069792,49.51197342950127,1722.2121553249435,377.95714753467746,311.86792334709816,False,False,False,False,False,False,360.56527203432853,287.1119366323475,34.78375100069792,49.51197342950127,1722.2121553249435
80,81,4,vehicle,242.42489266506587,39.712940647512994,58.18133050120062,75.52025842419212,4393.869114914002,271.5155579156662,77.47306985960905,False,False,False,False,False,False,242.42489266506587,39.712940647512994,58.18133050120062,75.52025842419212,4393.869114914002
81,82,3,person,362.59112718455066,300.2021651783559,35.20606106998605,48.9418363241291,1723.0492785045506,380.1941577195437,324.6730833404205,False,False,False,False,False,False,362.59112718455066,300.2021651783559,35.20606106998605,48.9418363241291,1723.0492785045506
81,82,4,vehicle,241.95187770692718,45.35310170005749,58.53609171980463,75.65914264120033,4428.790513087084,271.2199235668295,83.18267302065766,False,False,False,False,False,False,241.95187770692718,45.35310170005749,58.53609171980463,75.65914264120033,4428.790513087084
82,83,3,person,364.8313391371075,313.51558310436377,35.638015390745124,48.33759936559517,1722.6561101427524,382.65034683248007,337.6843827871613,False,False,False,False,True,True,364.8313391371075,313.51558310436377,35.638015390745124,46.48441689563623,1656.6123647564966
82,83,4,vehicle,241.47305893351643,51.064484739525966,58.89520579986265,75.79575892073603,4464.006820393524,270.92066183344775,88.96236419989398,False,False,False,False,False,False,241.47305893351643,51.064484739525966,58.89520579986265,75.79575892073603,4464.006820393524
83,84,3,person,367.2869149103385,327.0506599188177,36.07950222367322,47.69766127439061,1720.907876013388,385.3266660221751,350.899490556013,False,False,False,False,True,True,367.2869149103385,327.0506599188177,36.07950222367322,32.9493400811823,1188.7957887275818
83,84,4,vehicle,240.98832886769054,56.848447387324256,59.25875334923211,75.92999116052911,4499.516617991169,270.61770554230657,94.81344296758881,False,False,False,False,False,False,240.98832886769054,56.848447387324256,59.25875334923211,75.92999116052911,4499.516617991169
84,85,3,person,369.9581708384086,340.80549051167,36.5303855792323,47.02042063861961,1717.6740960264667,388.22336362802474,364.3157008309798,False,False,False,False,True,True,369.9581708384086,340.80549051167,36.5303855792323,19.194509488330027,701.1828326129288
84,85,4,vehicle,240.49757736208988,62.70638199050133,59.6268169784326,76.06171851739667,4535.318169101869,270.3109858513062,100.73724124919966,False,False,False,False,False,False,240.49757736208988,62.70638199050133,59.6268169784326,76.06171851739667,4535.318169101869
85,86,3,person,372.8408328315636,354.7909498139656,36.987803820268255,46.29985053525235,1712.529788505656,391.33473474169773,377.9408750815918,False,False,False,False,True,True,372.8408328315636,354.7909498139656,36.987803820268255,5.209050186034403,192.67132637097237
85,86,4,vehicle,240.0006915156946,68.63971673917247,59.99948136322905,76.1908152005439,4571.409396674262,270.0004321973091,106.73512433944441,False,False,False,False,False,False,240.0006915156946,68.63971673917247,59.99948136322905,76.1908152005439,4571.409396674262
86,87,4,vehicle,239.49755558723228,74.64991682737185,60.37683330957577,76.31715025483312,4607.787859597907,269.68597224202017,112.80849195478842,False,False,False,False,False,False,239.49755558723228,74.64991682737185,60.37683330957577,76.31715025483312,4607.787859597907
87,88,4,vehicle,238.98805090529743,80.73848565931445,60.7589618210269,76.44058733347686,4644.450727371593,269.3675318158109,118.95877932605288,False,False,False,False,False,False,238.98805090529743,80.73848565931445,60.7589618210269,76.44058733347686,4644.450727371593
87,88,5,vehicle,336.14785493073657,-65.40762502718718,48.44356479220971,67.9569491243748,3292.07686798755,360.3696373268414,-31.42915046499978,False,False,True,False,False,True,336.14785493073657,0.0,48.44356479220971,2.549324097187622,123.4983470784501
88,89,4,vehicle,238.4720557750358,86.90696610315364,61.145958168723155,76.56098445957788,4681.394753121613,269.0450348593974,125.18745833294258,False,False,False,False,False,False,238.4720557750358,86.90696610315364,61.145958168723155,76.56098445957788,4681.394753121613
88,89,5,vehicle,336.2297535890232,-61.28493932252832,48.68926076706953,68.10499201236769,3315.9817156293575,360.57438397255794,-27.232443316344472,False,False,True,False,False,True,336.2297535890232,0.0,48.68926076706953,6.820052689839372,332.06332386074314
89,90,4,vehicle,237.94944538124003,93.15694179443253,61.53791596407001,76.67819377590314,4718.616244858204,268.718403363275,131.4960386823841,False,False,False,False,False,False,237.94944538124003,93.15694179443253,61.53791596407001,76.67819377590314,4718.616244858204
89,90,5,vehicle,336.31248722907065,-57.11920807227361,48.93746168721191,68.25252913221192,3340.1055294629355,360.7812180726766,-22.99294350616765,False,False,True,False,False,True,336.31248722907065,0.0,48.93746168721191,11.13332105993831,544.8364728221605
90,91,4,vehicle,237.42009168769385,99.49003849153928,61.93493123422962,76.79206128224286,4756.111034850458,268.38755730480864,137.8860691326607,False,False,False,False,False,False,237.42009168769385,99.49003849153928,61.93493123422962,76.79206128224286,4756.111034850458
90,91,5,vehicle,336.3960686856461,-52.90975357145504,49.188206056938384,68.3995215541783,3364.449760402921,360.9901717141153,-18.70999279436589,False,False,True,False,False,True,336.3960686856461,0.0,49.188206056938384,15.489767982723265,761.9138993083587
91,92,4,vehicle,236.88386333259484,105.90792548560542,62.3371025005539,76.90242655966371,4793.874446991075,268.0524145828718,144.35913876543728,False,False,False,False,False,False,236.88386333259484,105.90792548560542,62.3371025005539,76.90242655966371,4793.874446991075
91,92,5,vehicle,336.4805110579212,-48.65588381375497,49.44153317376362,68.54592890061409,3389.0158176661535,361.201277644803,-14.382919363447925,False,False,True,False,False,True,336.4805110579212,0.0,49.44153317376362,19.890045086859118,983.3943239895991
92,93,4,vehicle,236.34062551987614,112.41231706741485,62.74453086009288,77.00912248092467,4831.901262013051,267.71289094992255,150.9168783078772,False,False,False,False,False,False,236.34062551987614,112.41231706741485,62.74453086009288,77.00912248092467,4831.901262013051
92,93,5,vehicle,336.5658277163157,-44.3568921122604,49.69748314894707,68.69170929162752,3413.8050649930296,361.41456929078925,-10.011037466446638,False,False,True,False,False,True,336.5658277163157,0.0,49.69748314894707,24.33481717936712,1209.3791667043051
93,94,4,vehicle,235.79023990623818,119.00497405403034,63.15732007032136,77.11197490627661,4870.185680410301,267.36889994139887,157.56096150716866,False,False,False,False,False,False,235.79023990623818,119.00497405403034,63.15732007032136,77.11197490627661,4870.185680410301
93,94,5,vehicle,336.65203230955524,-40.012056708085,49.95609692866583,68.83681928854713,3438.818816639714,361.63008077388815,-5.5936470638114315,False,False,True,False,False,True,336.65203230955524,0.0,49.95609692866583,28.824762580462135,1439.972633415346
94,95,4,vehicle,235.232564483692,125.68770537799581,63.575576637230995,77.2108023638189,4908.721282903064,267.02035280230746,164.29310655990525,False,False,False,False,False,False,235.232564483692,125.68770537799581,63.575576637230995,77.2108023638189,4908.721282903064
94,95,5,vehicle,336.7391387719505,-35.62064036640251,50.21741631585138,68.98121383505324,3464.0583331276357,361.84784692987614,-1.130033448875892,False,False,True,False,False,True,336.7391387719505,0.0,50.21741631585138,33.36057346865073,1675.2818064107798
95,96,4,vehicle,234.66745345740355,132.46236974212414,63.999409906947335,77.30541571353396,4947.5009882774275,266.6671584108772,171.1150775988911,False,False,False,False,False,False,234.66745345740355,132.46236974212414,63.999409906947335,77.30541571353396,4947.5009882774275
95,96,5,vehicle,336.8271613309055,-31.18188995941773,50.48148399271639,69.12484619587778,3489.5248167361865,362.0679033272637,3.3805331385211588,False,False,True,False,False,True,336.8271613309055,0.0,50.48148399271639,37.94295623646005,1915.4167378871966
96,97,4,vehicle,234.09475711862007,139.33087734305275,64.42893216103494,77.39561779406486,4986.517008415193,266.30922319913753,178.02868624008516,False,False,False,False,False,False,234.09475711862007,139.33087734305275,64.42893216103494,77.39561779406486,4986.517008415193
96,97,5,vehicle,336.91611451466497,-26.69503603577951,50.74834354399485,69.26766789295931,3515.219406723241,362.2902862866624,7.938797910700146,False,False,True,False,False,True,336.91611451466497,0.0,50.74834354399485,42.5726318571798,2160.49054706018
97,98,4,vehicle,233.51432171244403,146.29519166692202,64.864258715667,77.48120305124104,5025.760800316826,265.94645107027753,185.03579319254254,False,False,False,False,False,False,233.51432171244403,146.29519166692202,64.864258715667,77.48120305124104,5025.760800316826
97,98,5,vehicle,337.006013160308,-22.15929237591837,51.0180394809239,69.40962863893708,3541.1431742575583,362.51503290076994,12.54552194355017,False,False,True,False,False,True,337.006013160308,0.0,51.0180394809239,47.25033626301871,2410.619520953619
98,99,4,vehicle,232.92598930021052,153.35733136072562,65.30550802484208,77.56195714729353,5065.223014905036,265.57874331263156,192.1383099343724,False,False,False,False,False,False,232.92598930021052,153.35733136072562,65.30550802484208,77.56195714729353,5065.223014905036
98,99,5,vehicle,337.09687242199817,-17.573855532768476,51.29061726599451,69.55067626785964,3567.297117045877,362.7421810549954,17.201482601161345,False,False,True,False,False,True,337.09687242199817,0.0,51.29061726599451,51.97682073509117,2665.9232190267685
99,100,4,vehicle,232.32959761620884,160.51937218307498,65.7528017878434,77.63765654963265,5104.893442380658,265.20599851013054,199.3382004578913,False,False,False,False,False,False,232.32959761620884,160.51937218307498,65.7528017878434,77.63765654963265,5104.893442380658
99,100,5,vehicle,337.18870777949974,-12.937904357311709,51.566123338499324,69.69075666298032,3593.682153636587,362.9717694487494,21.90747397417845,False,False,True,False,False,True,337.18870777949974,0.0,51.566123338499324,56.75285230566861,2926.5245818057433
100,101,4,vehicle,231.7249799184757,167.78344903834167,66.2062650611432,77.70806809798711,5144.7609538847,264.8281124490473,206.63748308733523,False,False,False,False,False,False,231.7249799184757,167.78344903834167,66.2062650611432,77.70806809798711,5144.7609538847
100,101,5,vehicle,337.2815350469696,-8.250599508354668,51.84460514090887,69.82981368150202,3620.2991173807077,363.203837617424,26.66430733239634,False,False,True,False,False,True,337.2815350469696,0.0,51.84460514090887,61.57921417314735,3192.5500436942834
101,102,4,vehicle,231.11196483337088,175.1517580983631,66.66602637497184,77.7729485486258,5184.813439202016,264.4449780208568,214.03823237267602,False,False,False,False,False,False,231.11196483337088,175.1517580983631,66.66602637497184,77.7729485486258,5184.813439202016
101,102,5,vehicle,337.3753703820356,-3.5110829459234765,52.126111146106894,69.96778907612912,3647.1487500296703,363.4384259550891,31.472811592141085,False,False,True,False,False,True,337.3753703820356,0.0,52.126111146106894,66.45670613020565,3464.129650147263
102,103,4,vehicle,230.49037619363244,182.62655901614045,67.13221785477569,77.83204409429732,5225.037740220875,264.0564851210203,221.5425810632891,False,False,False,False,False,False,230.49037619363244,182.62655901614045,67.13221785477569,77.83204409429732,5225.037740220875
102,103,5,vehicle,337.47023029517254,1.2815225923648939,52.41069088551757,70.10462241327494,3674.2316949480796,363.67557573793135,36.33383379900236,False,False,False,False,False,False,337.47023029517254,1.2815225923648939,52.41069088551757,70.10462241327494,3674.2316949480796
103,104,4,vehicle,229.86003286958857,190.2101772362187,67.60497534780859,77.88508985843382,5265.419579841275,263.66252054349286,229.1527221654356,False,False,False,False,False,False,229.86003286958857,190.2101772362187,67.60497534780859,77.88508985843382,5265.419579841275
103,104,5,vehicle,337.56613165938654,6.1281141326267345,52.69839497815957,70.2402509877673,3701.548489918424,363.9153291484663,41.24823962651038,False,False,False,False,False,False,337.56613165938654,6.1281141326267345,52.69839497815957,70.2402509877673,3701.548489918424
104,105,4,vehicle,229.22074859318752,197.90500640670717,68.08443855510939,77.93180936206619,5305.943486000094,263.2629678707422,236.87091108774027,False,False,False,False,False,False,229.22074859318752,197.90500640670717,68.08443855510939,77.93180936206619,5305.943486000094
104,105,5,vehicle,337.6630917202207,11.029609024432574,52.989275160661975,70.3746097338841,3729.0995595129853,364.15772930055164,46.216913891374624,False,False,False,False,False,False,337.6630917202207,11.029609024432574,52.989275160661975,70.3746097338841,3729.0995595129853
105,106,4,vehicle,228.57233177448575,205.7135108981994,68.57075116913569,77.97191396179448,5346.592710455467,262.8577073590536,244.69946787909663,False,False,False,False,False,False,228.57233177448575,205.7135108981994,68.57075116913569,77.97191396179448,5346.592710455467
105,106,5,vehicle,337.76112810609334,15.986945519657695,53.28338431827996,70.50763113254474,3756.8852070069024,364.40282026523334,51.24076108593007,False,False,False,False,False,False,337.76112810609334,15.986945519657695,53.28338431827996,70.50763113254474,3756.8852070069024
106,107,4,vehicle,227.91458531021493,213.63822843515925,69.06406101733882,78.00510225704573,5387.349141944361,262.4466158188843,252.64077956368212,False,False,False,False,False,False,227.91458531021493,213.63822843515925,69.06406101733882,78.00510225704573,5387.349141944361
106,107,5,vehicle,337.86025883898304,21.001083371231516,53.580776516949186,70.6392451144708,3784.9056058044544,364.65064709745764,56.320705928466914,False,False,False,False,False,False,337.86025883898304,21.001083371231516,53.580776516949186,70.6392451144708,3784.9056058044544
107,108,4,vehicle,227.24730638402576,221.6817728456746,69.56452021198066,78.03105946472667,5428.193213296243,262.0295664900161,260.6973025780379,False,False,False,False,False,False,227.24730638402576,221.6817728456746,69.56452021198066,78.03105946472667,5428.193213296243
107,108,5,vehicle,337.9605023454732,26.073004452585394,53.881507036419464,70.76937895912256,3813.160790348998,364.9012558636829,61.457693932146675,False,False,False,False,False,False,337.9605023454732,26.073004452585394,53.881507036419464,70.76937895912256,3813.160790348998
108,109,4,vehicle,226.57028625798344,229.84683693584054,70.07228530651244,78.04945675925484,5469.103802052811,261.6064289112397,268.87156531546793,False,False,False,False,False,False,226.57028625798344,229.84683693584054,70.07228530651244,78.04945675925484,5469.103802052811
108,109,5,vehicle,338.0618774681703,31.20371339864184,54.18563240451073,70.8979571892046,3841.6506464849795,365.1546936704257,66.65269199324413,False,False,False,False,False,False,338.0618774681703,31.20371339864184,54.18563240451073,70.8979571892046,3841.6506464849795
109,110,4,vehicle,225.8833100548647,238.13619549540803,70.5875174588515,78.05995057580597,5510.0581241067885,261.17706878429044,277.16617078331103,False,False,False,False,False,False,225.8833100548647,238.13619549540803,70.5875174588515,78.05995057580597,5510.0581241067885
109,110,5,vehicle,338.1644034775119,36.39423826922081,54.49321043253565,71.02490146052531,3870.374901238514,365.4110086937797,71.90668899948346,False,False,False,False,False,False,338.1644034775119,36.39423826922081,54.49321043253565,71.02490146052531,3870.374901238514
110,111,4,vehicle,225.18615653077882,246.55270844175013,71.11038260191589,78.06218187446828,5551.031619833783,260.7413478317368,285.5837993789843,False,False,False,False,False,False,225.18615653077882,246.55270844175013,71.11038260191589,78.06218187446828,5551.031619833783
110,111,5,vehicle,338.2681000839784,41.645631235786766,54.80430025193533,71.15013044698108,3899.3331119807167,365.67025020994606,77.2206964592773,False,False,False,False,False,False,338.2681000839784,41.645631235786766,54.80430025193533,71.15013044698108,3899.3331119807167
111,112,4,vehicle,224.47859783760805,255.09932410962506,71.64105162179396,78.05577536283079,5591.997832147714,260.29912364850503,294.12721179104045,False,False,False,False,False,False,224.47859783760805,255.09932410962506,71.64105162179396,78.05577536283079,5591.997832147714
111,112,5,vehicle,338.3729874507258,46.95896929249642,55.118962352177334,71.27355972042551,3928.5246549357967,365.9324686268145,82.59574915270917,False,False,False,False,False,False,338.3729874507258,46.95896929249642,55.118962352177334,71.27355972042551,3928.5246549357967
112,113,4,vehicle,223.76039927473101,263.7790826946874,72.17970054395175,78.04033867435726,5632.928275863684,259.8502495467069,302.79925203186605,False,False,False,False,False,False,223.76039927473101,263.7790826946874,72.17970054395175,78.04033867435726,5632.928275863684
112,113,5,vehicle,338.4790862066557,52.335354992558706,55.43725861996717,71.39510162516876,3957.948712993319,366.1977155166393,88.03290580514309,False,False,False,False,False,False,338.4790862066557,52.335354992558706,55.43725861996717,71.39510162516876,3957.948712993319
113,114,4,vehicle,223.03131902946063,272.59511985919835,72.7265107279045,78.01546149970989,5673.792297701071,259.3945743934129,311.6028506090533,False,False,False,False,False,False,223.03131902946063,272.59511985919835,72.7265107279045,78.01546149970989,5673.792297701071
113,114,5,vehicle,338.5864174599417,57.775917210965176,55.75925237982517,71.51466514683976,3987.604262781325,366.46604364985427,93.53324978438505,False,False,False,False,False,False,338.5864174599417,57.775917210965176,55.75925237982517,71.51466514683976,3987.604262781325
114,115,4,vehicle,222.29110790559443,281.550670508913,73.28166907080416,77.98071466798189,5714.5569262038525,258.9319424409965,320.541027842904,False,False,False,False,False,False,222.29110790559443,281.550670508913,73.28166907080416,77.98071466798189,5714.5569262038525
114,115,5,vehicle,338.6950028120289,63.281811934695824,56.085008436086866,71.63215577532871,4017.4900609543993,366.7375070300724,99.09788982236017,False,False,False,False,False,False,338.6950028120289,63.281811934695824,56.085008436086866,71.63215577532871,4017.4900609543993
115,116,4,vehicle,221.539509039436,290.6490727507095,73.84536822042301,77.93564917457843,5755.186710794451,258.46219314964753,329.6168973379987,False,False,False,False,True,True,221.539509039436,290.6490727507095,73.84536822042301,69.35092724929052,5121.244759151627
115,116,5,vehicle,338.80486437212795,68.85422308156623,56.41459311638374,71.747475361511,4047.60462964741,367.01216093031985,104.72796076232173,False,False,False,False,False,False,338.80486437212795,68.85422308156623,56.41459311638374,71.747475361511,4047.60462964741
116,117,4,vehicle,220.77625760260852,299.89377204112355,74.41780679804359,77.87979515224794,5795.643549111199,257.98516100163033,338.83366961724755,False,False,False,False,True,True,220.77625760260852,299.89377204112355,74.41780679804359,60.106227958876445,4472.973659602833
116,117,5,vehicle,338.91602477222216,74.49436334893115,56.74807431666636,71.86052196743746,4077.9462410425767,367.29006193055534,110.42462433264987,False,False,False,False,False,False,338.91602477222216,74.49436334893115,56.74807431666636,71.86052196743746,4077.9462410425767
117,118,4,vehicle,220.00108049093785,309.28832553662437,74.99918963179664,77.81266078150918,5835.886501707072,257.5006753068362,348.19465592737896,False,False,False,False,True,True,220.00108049093785,309.28832553662437,74.99918963179664,50.71167446337563,3803.334489624648
117,118,5,vehicle,339.02850718261107,80.20347509352355,57.08552154783331,71.97118970965799,4108.51290099388,367.5712679565277,116.18906994835254,False,False,False,False,False,False,339.02850718261107,80.20347509352355,57.08552154783331,71.97118970965799,4108.51290099388
118,119,4,vehicle,219.2136959986372,318.8364066571713,75.58972800102208,77.7337311364397,5875.871593108058,257.00855999914825,357.7032722253912,False,False,False,False,True,True,219.2136959986372,318.8364066571713,75.58972800102208,41.163593342828676,3111.544824329103
118,119,5,vehicle,339.1423353280114,85.98283124377149,57.427005984034224,72.07936859532644,4139.30233164922,367.8558383200285,122.0225155414347,False,False,False,False,False,False,339.1423353280114,85.98283124377149,57.427005984034224,72.07936859532644,4139.30233164922
119,120,4,vehicle,218.41381347697717,328.5418098753461,76.18963989226711,77.64246696149377,5915.551598143456,256.5086334231107,367.36304335609293,False,False,False,False,True,True,218.41381347697717,328.5418098753461,76.18963989226711,31.458190124653925,2396.7881772598557
119,120,5,vehicle,339.25753350423906,91.83373624599687,57.772600512717304,72.18494435071511,4170.311953006594,368.1438337605977,127.92620842135443,False,False,False,False,False,False,339.25753350423906,91.83373624599687,57.772600512717304,72.18494435071511,4170.311953006594
120,121,4,vehicle,217.60113297657185,338.408455744184,76.7991502675711,77.53830337468861,5954.875812365225,256.0007081103574,377.17760743152826,False,False,False,False,True,True,217.60113297657185,338.408455744184,76.7991502675711,21.591544255816018,1658.2122518113258
120,121,5,vehicle,339.3741265954979,97.7575270459763,58.12237978649364,72.28779824174538,4201.538863336152,368.4353164887447,133.90142616684898,False,False,False,False,False,False,339.3741265954979,97.7575270459763,58.12237978649364,72.28779824174538,4201.538863336152
121,122,4,vehicle,216.77534487235664,348.44039617769477,77.41849134573249,77.42064849214694,5993.789805270275,255.4845905452229,387.15072042376823,False,False,False,False,True,True,216.77534487235664,348.44039617769477,77.41849134573249,11.559603822305235,894.9270884772341
121,122,5,vehicle,339.49214009229956,103.7555741074141,58.47642027689869,72.38780688611826,4232.979818395633,368.7303502307489,139.94947755047323,False,False,False,False,False,False,339.49214009229956,103.7555741074141,58.47642027689869,72.38780688611826,4232.979818395633
122,123,4,vehicle,215.93612947027236,358.6418199990163,78.04790289729573,77.28888196860186,6032.235154925988,254.96008091892023,397.2862609833172,False,False,False,False,True,True,215.93612947027236,358.6418199990163,78.04790289729573,1.3581800009836797,106.00310083382325
122,123,5,vehicle,339.61160011004307,109.82928246895635,58.8348003301291,72.48484205660505,4264.631209361302,369.0290002751076,146.07170349725888,False,False,False,False,False,False,339.61160011004307,109.82928246895635,58.8348003301291,72.48484205660505,4264.631209361302
123,124,5,vehicle,339.7325334082809,115.98009284146133,59.19760022484286,72.578770475032,4296.489039391573,369.33133352070234,152.26947807897733,False,False,False,False,False,False,339.7325334082809,115.98009284146133,59.19760022484286,72.578770475032,4296.489039391573
124,125,5,vehicle,339.85496741070347,122.20948274732234,59.56490223211034,72.66945359646581,4328.548898734365,369.63741852675867,158.54420954555525,False,False,False,False,False,False,339.85496741070347,122.20948274732234,59.56490223211034,72.66945359646581,4328.548898734365
125,126,5,vehicle,339.9789302258708,128.518967703739,59.93679067761224,72.75674738307774,4360.805938283443,369.94732556467693,164.89734139527786,False,False,False,False,False,False,339.9789302258708,128.518967703739,59.93679067761224,72.75674738307774,4360.805938283443
126,127,5,vehicle,340.104450668727,134.91010245192535,60.31335200618099,72.84050206713286,4393.2548414819385,370.26112667181746,171.3303534854918,False,False,False,False,False,False,340.104450668727,134.91010245192535,60.31335200618099,72.84050206713286,4393.2548414819385
127,128,5,vehicle,340.23155828293034,141.38448223434867,60.69467484879101,72.92056190251779,4425.889794464454,370.57889570732584,177.84476318560758,False,False,False,False,False,False,340.23155828293034,141.38448223434867,60.69467484879101,72.92056190251779,4425.889794464454
128,129,5,vehicle,340.36028336403547,147.9437441222062,61.0808500921064,72.99676490418565,4458.704454321298,370.90070841008867,184.44212657429904,False,False,False,False,False,False,340.36028336403547,147.9437441222062,61.0808500921064,72.99676490418565,4458.704454321298
129,130,5,vehicle,340.4906569835669,154.589568395455,61.471970950700836,73.06894257485834,4491.691915360119,371.22664245891735,191.12403968288416,False,False,False,False,False,False,340.4906569835669,154.589568395455,61.471970950700836,73.06894257485834,4491.691915360119
130,131,5,vehicle,340.622711014023,161.32367997784377,61.86813304206919,73.13691961828707,4524.844673231304,371.5567775350576,197.8921397869873,False,False,False,False,False,False,340.622711014023,161.32367997784377,61.86813304206919,73.13691961828707,4524.844673231304
